SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
0,0,0,0.18378270803857208,0,1,-0.8206274301936248,-0.3611110293248889,-0.37801191473065665,-0.3530018981789749,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,1,1.4863662228735797,1,0,1.6034295221620285,2.45601231569348,0.8756480599743551,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-0.7931549280876836,0,0,-0.9799083798350643,-0.8126595080718523,-0.4924927431442309,-0.3530018981789749,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0,1,-0.9966836022806536,1,0,-1.5091857020810966,-0.9405129934246802,-0.7382758152002041,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,1,-0.7931549280876836,1,1,0.2611556861211498,-0.6020656747975259,0.08894558138712985,1.0716490289989224,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,1,0,0.9978974048104517,1,1,-0.17188939571651304,0.5044026234087288,-0.02894847573845006,0.5967653866062901,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
0,1,1,1.6084834273893616,1,0,0.8269348926600121,1.8710782296313067,0.48726490436999914,2.021416313784188,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,1,1,-0.9966836022806536,1,0,-1.5224591145512167,-0.9218530582341061,-0.6581350173739743,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,1,0,0.5094285867473239,1,0,-0.3859231717971971,-0.002225593447823456,-0.19130769630748057,0.12188174421365756,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
0,0,0,-0.4675090493789317,0,1,-0.7094626007563706,-0.5663044578264138,-0.25819386578363157,0.12188174421365756,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,0,0,0.26519417771576004,0,1,-0.807354017723505,-0.3542397826017716,-0.404395108962397,-0.3530018981789749,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,0,1,-0.7117434584104956,1,1,-1.3316538102932427,-0.8680904920203224,-0.6946521147364115,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,1,0.8757802002946699,1,0,-0.05242868348543355,0.48637932130112715,0.013450011134824911,0.12188174421365756,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,0,0,1.1200146093262338,1,1,0.8169798333074222,1.2863856250833645,0.4169139855508369,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,-1.2409180113122174,0,1,-0.6530505977583607,-0.9728715163316286,-0.5548005298239181,-0.3530018981789749,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,0,0.18378270803857208,1,1,0.8435266582476619,0.49085770574686505,0.4886028842025737,0.5967653866062901,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
0,1,0,-0.8338606629262776,1,0,-0.3560579937394271,-0.7072418506775736,-0.1370530226030284,0.12188174421365756,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,-0.10115743583158582,1,0,1.376122333611225,0.39979722201686335,0.7198852408989201,1.0716490289989224,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1,0,1.1607203441648277,1,1,1.3694856273761649,1.7886671746837595,0.7065821725994162,1.0716490289989224,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,1,1,1.6084834273893616,0,1,-0.004312563281248919,1.067361891675885,0.061699831961540635,1.546532671391555,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-1.2816237461508113,1,1,-1.4842980536996218,-1.0015419579303226,-0.8670667914715331,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,1,0,0.22448844287716607,1,0,0.9978300782128064,0.5663536082414348,0.5242717420833748,0.5967653866062901,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0,0,0,-0.30468611002455576,1,1,0.028870967894050924,-0.2729483237656587,0.05788493525871977,0.5967653866062901,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,1.5677776925507676,1,1,-1.3366313399695375,-0.2595570761583055,-0.6353773878736141,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,1,1,-0.2639803751859618,1,1,-1.4826388771408567,-0.7935385627177464,-0.7279989364201346,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,-0.5082147842175256,1,1,0.8020472442785371,-0.18531248696475064,0.4802279758830773,0.12188174421365756,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.1825689055087738,1,1,0.9812383126251565,0.15721806453939985,0.5178247156294434,0.5967653866062901,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,-0.06045170099299184,1,1,0.9580098408024466,0.2803297310673289,0.5206300499468596,0.5967653866062901,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
1,0,0,-0.019745966154397852,1,1,1.0359911390644014,0.31521283344123735,0.5142434283446917,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,-0.7931549280876836,0,1,-0.9898634391876541,-0.8145474544558399,-0.49770526226334866,-0.8278855405716075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0,0,0,-0.7117434584104956,1,1,-1.2802193369715278,-0.8441838221114576,-0.6368977059500234,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,1.1200146093262338,0,0,-0.8405375488988048,0.05408350509785019,-0.36394641766224317,0.12188174421365756,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,-1.2002122764736234,1,0,0.34245533750063456,-0.9041590491004557,-0.011728770436761455,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.8757802002946699,1,1,1.1654069106480704,1.3164390971726538,0.596804735401523,1.0716490289989224,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,1,1,-1.2002122764736234,1,0,-1.5207999379924515,-0.9875799358347871,-0.817850913277072,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,-0.9559778674420595,1,0,0.2014253300056102,-0.715122929187475,0.10291028377137107,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,-0.6303319887333076,1,1,1.303118565025565,-0.24491451524993738,0.6053553728252073,1.0716490289989224,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1,0,0,-0.7117434584104956,1,1,1.040968668740696,-0.38398591458203973,0.4748614046000708,1.0716490289989224,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,1,1,-0.5489205190561197,1,0,-1.3051069853530026,-0.7970729739714904,-0.6261635532058866,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
0,1,1,-1.1595065416350294,1,1,0.697519121076343,-0.8429983674052328,0.25573407106141327,-0.3530018981789749,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,-1.2816237461508113,1,1,0.4785078153193637,-0.9755717187180294,-0.36514968885043453,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,1,1.6084834273893616,0,0,-0.13206915830615312,0.9868826888421851,0.019086367280176778,1.0716490289989224,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.30468611002455576,1,1,-0.32619281568165726,-0.3667090098820611,-0.08150565875225076,-0.3530018981789749,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,-0.9559778674420595,1,1,0.3756388686759344,-0.7097225244146735,0.12378460452281496,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.1188008067964355,1,1,-1.4743429943470319,-0.9646172391179157,-0.7434613962360189,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,1.1607203441648277,0,0,-1.0396387359506039,-0.08083880276246577,-0.45894179487564074,-0.3530018981789749,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.5677776925507676,1,1,1.2998002119080347,2.243991546198698,0.7086545041409285,1.0716490289989224,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,1,1,1.1200146093262338,1,1,-1.5158224083161567,-0.5260209506797039,-0.7315353326675099,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,0,0,0.9164859351332638,1,1,-0.19014033786292786,0.3839692064022704,-0.07602155712983365,0.5967653866062901,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1,1,1,1.1200146093262338,1,1,0.3291819250305144,0.9461820772618036,0.20134064909533586,1.546532671391555,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
0,0,0,-0.10115743583158582,1,0,0.6776090023711627,0.1005796730197749,0.3467971320054249,2.021416313784188,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,1,0,0.346605647392948,1,1,1.6150437580733834,1.007035418848005,0.8182133725641688,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.8745663977648716,1,1,-0.34278458126930716,-0.7391393634209904,-0.1646798401704098,0.12188174421365756,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
